Project Name,File,Framework,Mock Method,# of Invocations,% of Invocations
accumulo,ListTabletsCommandTest.java,easymock,replay,1,0.63
accumulo,ListTabletsCommandTest.java,easymock,expect,4,2.53
accumulo,ListTabletsCommandTest.java,easymock,createMock,5,3.16
accumulo,ListTabletsCommandTest.java,easymock,verify,1,0.63
accumulo,DeleteAuthsCommandTest.java,easymock,expectLastCall,3,3.19
accumulo,DeleteAuthsCommandTest.java,easymock,replay,3,3.19
accumulo,DeleteAuthsCommandTest.java,easymock,expect,21,22.34
accumulo,DeleteAuthsCommandTest.java,easymock,createMock,15,15.959999999999999
accumulo,DeleteAuthsCommandTest.java,easymock,verify,3,3.19
accumulo,DeleterFormatterTest.java,easymock,expectLastCall,2,2.22
accumulo,DeleterFormatterTest.java,easymock,anyObject,1,1.11
accumulo,DeleterFormatterTest.java,easymock,createNiceMock,3,3.3300000000000005
accumulo,DeleterFormatterTest.java,easymock,andReturn,1,1.11
accumulo,DeleterFormatterTest.java,easymock,replay,1,1.11
accumulo,DeleterFormatterTest.java,easymock,anyTimes,1,1.11
accumulo,DeleterFormatterTest.java,easymock,expect,2,2.22
accumulo,DeleterFormatterTest.java,easymock,createMock,1,1.11
accumulo,AccumuloVFSClassLoaderTest.java,powermock,getInternalState,4,3.4799999999999995
accumulo,AccumuloVFSClassLoaderTest.java,powermock,setInternalState,18,15.65
accumulo,ZooTraceClientTest.java,easymock,expectLastCall,2,11.76
accumulo,ZooTraceClientTest.java,easymock,createMockBuilder,1,5.88
accumulo,ZooTraceClientTest.java,easymock,replay,1,5.88
accumulo,ZooTraceClientTest.java,easymock,verify,1,5.88
accumulo,BusiestTrackerTest.java,easymock,replay,1,1.01
accumulo,BusiestTrackerTest.java,easymock,expect,2,2.02
accumulo,BusiestTrackerTest.java,easymock,createMock,1,1.01
accumulo,AssignmentWatcherTest.java,easymock,replay,1,5.88
accumulo,AssignmentWatcherTest.java,easymock,expect,3,17.65
accumulo,AssignmentWatcherTest.java,easymock,createMock,2,11.76
accumulo,AssignmentWatcherTest.java,easymock,verify,1,5.88
accumulo,TservConstraintEnvTest.java,easymock,replay,1,4.55
accumulo,TservConstraintEnvTest.java,easymock,expect,2,9.09
accumulo,TservConstraintEnvTest.java,easymock,createMock,3,13.639999999999999
accumulo,InMemoryMapTest.java,easymock,replay,1,0.16
accumulo,InMemoryMapTest.java,easymock,expect,3,0.47000000000000003
accumulo,InMemoryMapTest.java,easymock,createMock,1,0.16
accumulo,TabletResourceManagerTest.java,easymock,createMock,3,42.86
accumulo,DefaultCompactionStrategyTest.java,easymock,replay,1,0.74
accumulo,DefaultCompactionStrategyTest.java,easymock,expect,1,0.74
accumulo,DefaultCompactionStrategyTest.java,easymock,createMock,1,0.74
accumulo,ConstraintCheckerTest.java,easymock,createMockBuilder,1,1.1199999999999999
accumulo,ConstraintCheckerTest.java,easymock,andReturn,2,2.25
accumulo,ConstraintCheckerTest.java,easymock,replay,8,8.99
accumulo,ConstraintCheckerTest.java,easymock,expect,11,12.36
accumulo,ConstraintCheckerTest.java,easymock,anyTimes,2,2.25
accumulo,ConstraintCheckerTest.java,easymock,createMock,7,7.870000000000001
accumulo,TestUpgradePathForWALogs.java,easymock,replay,1,1.82
accumulo,TestUpgradePathForWALogs.java,easymock,expect,2,3.64
accumulo,TestUpgradePathForWALogs.java,easymock,createMock,1,1.82
accumulo,TestUpgradePathForWALogs.java,easymock,verify,1,1.82
accumulo,SortedLogRecoveryTest.java,easymock,reset,12,1.8499999999999999
accumulo,SortedLogRecoveryTest.java,easymock,replay,1,0.15
accumulo,SortedLogRecoveryTest.java,easymock,expect,3,0.45999999999999996
accumulo,SortedLogRecoveryTest.java,easymock,createMock,1,0.15
accumulo,SortedLogRecoveryTest.java,easymock,verify,1,0.15
accumulo,RecoveryLogsIteratorTest.java,easymock,replay,1,1.69
accumulo,RecoveryLogsIteratorTest.java,easymock,expect,3,5.08
accumulo,RecoveryLogsIteratorTest.java,easymock,createMock,1,1.69
accumulo,DfsLoggerTest.java,easymock,createMock,1,3.0300000000000002
accumulo,LargestFirstMemoryManagerTest.java,easymock,replay,1,0.33999999999999997
accumulo,LargestFirstMemoryManagerTest.java,easymock,expect,3,1.03
accumulo,LargestFirstMemoryManagerTest.java,easymock,createMock,2,0.69
accumulo,ReplicationProcessorTest.java,easymock,createMockBuilder,1,1.92
accumulo,ReplicationProcessorTest.java,easymock,replay,3,5.7700000000000005
accumulo,ReplicationProcessorTest.java,easymock,expect,7,13.459999999999999
accumulo,ReplicationProcessorTest.java,easymock,createMock,4,7.6899999999999995
accumulo,ReplicationProcessorTest.java,easymock,verify,3,5.7700000000000005
accumulo,BatchWriterReplicationReplayerTest.java,easymock,expectLastCall,4,4.35
accumulo,BatchWriterReplicationReplayerTest.java,easymock,replay,2,2.17
accumulo,BatchWriterReplicationReplayerTest.java,easymock,expect,5,5.43
accumulo,BatchWriterReplicationReplayerTest.java,easymock,createMock,3,3.26
accumulo,BatchWriterReplicationReplayerTest.java,easymock,verify,1,1.09
accumulo,AccumuloReplicaSystemTest.java,easymock,replay,2,0.83
accumulo,AccumuloReplicaSystemTest.java,easymock,expect,2,0.83
accumulo,AccumuloReplicaSystemTest.java,easymock,createMock,4,1.67
accumulo,AccumuloReplicaSystemTest.java,easymock,verify,2,0.83
accumulo,TabletTest.java,easymock,replay,1,2.27
accumulo,TabletTest.java,easymock,expect,5,11.360000000000001
accumulo,TabletTest.java,easymock,createMock,2,4.55
accumulo,TabletTest.java,easymock,verify,1,2.27
accumulo,TabletMutationPrepAttemptTest.java,easymock,mock,1,5.88
activemq,JMSMappingOutboundTransformerTest.java,mockito,any,1,0.13
activemq,JMSMappingOutboundTransformerTest.java,mockito,doThrow,2,0.26
activemq,JMSMappingOutboundTransformerTest.java,mockito,thenReturn,21,2.75
activemq,JMSMappingOutboundTransformerTest.java,mockito,when,2,0.26
activemq,JMSMappingOutboundTransformerTest.java,mockito,when,21,2.75
activemq,JMSMappingOutboundTransformerTest.java,mockito,spy,1,0.13
activemq,JMSMappingOutboundTransformerTest.java,mockito,mock,10,1.31
activemq,CamelJmsTest.java,apache,expectedBodiesReceived,1,4.17
activemq,CamelJmsTest.java,apache,message,1,4.17
activemq,CamelJmsTest.java,apache,assertIsSatisfied,1,4.17
activemq,CamelJmsTest.java,apache,getReceivedExchanges,1,4.17
activemq,CamelEmbeddedBrokerTestSupport.java,apache,assertIsSatisfied,1,5.56
activemq,SetHeaderTest.java,apache,expectedMessageCount,1,9.09
activemq,SetHeaderTest.java,apache,message,1,9.09
activemq,SetHeaderTest.java,apache,assertIsSatisfied,1,9.09
activemq,SetHeaderTest.java,apache,getReceivedExchanges,1,9.09
activemq,CamelDestinationExclusiveConsumerTest.java,apache,expectedMessageCount,1,50.0
activemq,CamelDestinationExclusiveConsumerTest.java,apache,assertIsSatisfied,1,50.0
activemq,ObjectMessageTest.java,apache,expectedMessageCount,4,15.379999999999999
activemq,ObjectMessageTest.java,apache,assertIsSatisfied,2,7.6899999999999995
activemq,ObjectMessageTest.java,apache,assertIsNotSatisfied,2,7.6899999999999995
activemq,ObjectMessageTest.java,apache,getReceivedExchanges,1,3.85
activemq,ActiveMQReplyToHeaderUsingConverterTest.java,apache,expectedBodiesReceived,1,2.94
activemq,ActiveMQReplyToHeaderUsingConverterTest.java,apache,message,1,2.94
activemq,ActiveMQReplyToHeaderUsingConverterTest.java,apache,assertIsSatisfied,1,2.94
activemq,ActiveMQReplyToHeaderUsingConverterTest.java,apache,getReceivedExchanges,1,2.94
activemq,ActiveMQJmsHeaderRouteTest.java,apache,expectedBodiesReceived,1,2.86
activemq,ActiveMQJmsHeaderRouteTest.java,apache,message,1,2.86
activemq,ActiveMQJmsHeaderRouteTest.java,apache,assertIsSatisfied,1,2.86
activemq,ActiveMQJmsHeaderRouteTest.java,apache,getReceivedExchanges,1,2.86
activemq,JmsSimpleRequestReplyTest.java,apache,expectedMessageCount,1,7.6899999999999995
activemq,JmsSimpleRequestReplyTest.java,apache,assertIsSatisfied,1,7.6899999999999995
activemq,ActiveMQOriginalDestinationTest.java,apache,expectedMessageCount,1,9.09
activemq,ActiveMQRouteTest.java,apache,expectedBodiesReceived,1,4.17
activemq,ActiveMQRouteTest.java,apache,message,1,4.17
activemq,ActiveMQRouteTest.java,apache,assertIsSatisfied,1,4.17
activemq,HttpTransportUtilsTest.java,mockito,thenReturn,6,24.0
activemq,HttpTransportUtilsTest.java,mockito,when,6,24.0
activemq,HttpTransportUtilsTest.java,mockito,mock,2,8.0
activemq,DefaultJDBCAdapterDoCreateTablesTest.java,mockito,inOrder,3,2.56
activemq,DefaultJDBCAdapterDoCreateTablesTest.java,mockito,thenThrow,2,1.71
activemq,DefaultJDBCAdapterDoCreateTablesTest.java,mockito,verify,26,22.220000000000002
activemq,DefaultJDBCAdapterDoCreateTablesTest.java,mockito,thenReturn,9,7.6899999999999995
activemq,DefaultJDBCAdapterDoCreateTablesTest.java,mockito,when,11,9.4
activemq,DataFileAccessorPoolTest.java,jmock,assertIsSatisfied,1,6.67
activemq,DataFileAccessorPoolTest.java,jmock,of,1,6.67
activemq,DataFileAccessorPoolTest.java,jmock,checking,1,6.67
activemq,DataFileAccessorPoolTest.java,jmock,exactly,1,6.67
activemq,DataFileAccessorPoolTest.java,jmock,mock,1,6.67
activemq,DataFileAccessorPoolTest.java,jmock,setImposteriser,1,6.67
activemq,StartBrokerMojoTest.java,mockito,verifyNoMoreInteractions,1,0.75
activemq,StartBrokerMojoTest.java,mockito,thenThrow,1,0.75
activemq,StartBrokerMojoTest.java,mockito,thenReturn,1,0.75
activemq,StartBrokerMojoTest.java,mockito,thenReturn,10,7.5200000000000005
activemq,StartBrokerMojoTest.java,mockito,times,2,1.5
activemq,StartBrokerMojoTest.java,mockito,when,12,9.02
activemq,StartBrokerMojoTest.java,mockito,mock,9,6.77
activemq,StartBrokerMojoTest.java,mockito,verify,11,8.27
activemq,MQTTPingReqTest.java,mockito,when,1,1.96
activemq,MQTTPingReqTest.java,mockito,doNothing,1,1.96
activemq,MQTTPingReqTest.java,mockito,spy,1,1.96
activemq,MQTTProtocolConverterTest.java,mockito,forClass,5,7.8100000000000005
activemq,MQTTProtocolConverterTest.java,mockito,capture,5,7.8100000000000005
activemq,MQTTProtocolConverterTest.java,mockito,getValue,4,6.25
activemq,MQTTProtocolConverterTest.java,mockito,thenReturn,3,4.6899999999999995
activemq,MQTTProtocolConverterTest.java,mockito,times,2,3.1199999999999997
activemq,MQTTProtocolConverterTest.java,mockito,when,3,4.6899999999999995
activemq,MQTTProtocolConverterTest.java,mockito,mock,5,7.8100000000000005
activemq,MQTTProtocolConverterTest.java,mockito,verify,5,7.8100000000000005
activemq,ConnectionFailureEvictsFromPoolTest.java,apache,onException,1,2.44
activemq,MessageEndpointProxyTest.java,jmock,throwException,3,3.06
activemq,MessageEndpointProxyTest.java,jmock,will,3,3.06
activemq,MessageEndpointProxyTest.java,jmock,checking,8,8.16
activemq,MessageEndpointProxyTest.java,jmock,never,2,2.04
activemq,MessageEndpointProxyTest.java,jmock,same,1,1.02
activemq,MessageEndpointProxyTest.java,jmock,mock,4,4.08
activemq,MessageEndpointProxyTest.java,jmock,oneOf,7,7.140000000000001
activemq,MessageEndpointProxyTest.java,jmock,with,4,4.08
activemq,MessageEndpointProxyTest.java,jmock,any,2,2.04
activemq,ServerSessionImplTest.java,jmock,allowing,51,13.86
activemq,ServerSessionImplTest.java,jmock,will,44,11.959999999999999
activemq,ServerSessionImplTest.java,jmock,checking,4,1.09
activemq,ServerSessionImplTest.java,jmock,same,1,0.27
activemq,ServerSessionImplTest.java,jmock,mock,24,6.52
activemq,ServerSessionImplTest.java,jmock,oneOf,1,0.27
activemq,ServerSessionImplTest.java,jmock,with,23,6.25
activemq,ServerSessionImplTest.java,jmock,returnValue,39,10.6
activemq,ServerSessionImplTest.java,jmock,any,17,4.62
activemq,ServerSessionImplTest.java,jmock,setImposteriser,1,0.27
activemq,ServerSessionImplTest.java,jmock,getParameter,2,0.54
activemq,LegacyFrameTranslatorTest.java,mockito,getArgument,2,1.77
activemq,LegacyFrameTranslatorTest.java,mockito,thenAnswer,1,0.88
activemq,LegacyFrameTranslatorTest.java,mockito,when,1,0.88
activemq,LegacyFrameTranslatorTest.java,mockito,anyBoolean,1,0.88
activemq,LegacyFrameTranslatorTest.java,mockito,mock,1,0.88
activemq,LegacyFrameTranslatorTest.java,mockito,anyString,1,0.88
activemq,BrokerServiceTest.java,mockito,thenReturn,2,2.86
activemq,BrokerServiceTest.java,mockito,when,2,2.86
activemq,BrokerServiceTest.java,mockito,times,1,1.43
activemq,BrokerServiceTest.java,mockito,verify,1,1.43
activemq,QueueOptimizedDispatchExceptionTest.java,apache,setFull,1,2.78
activemq,ConfigTest.java,jmock,allowing,10,3.91
activemq,ConfigTest.java,jmock,will,8,3.1199999999999997
activemq,ConfigTest.java,jmock,checking,2,0.7799999999999999
activemq,ConfigTest.java,jmock,mock,8,3.1199999999999997
activemq,ConfigTest.java,jmock,returnValue,8,3.1199999999999997
activemq,NetworkRouteTest.java,easymock,expectLastCall,3,1.7399999999999998
activemq,NetworkRouteTest.java,easymock,times,1,0.58
activemq,NetworkRouteTest.java,easymock,createControl,1,0.58
activemq,NetworkRouteTest.java,easymock,isA,23,13.370000000000001
activemq,NetworkRouteTest.java,easymock,andAnswer,4,2.33
activemq,NetworkRouteTest.java,easymock,andReturn,2,1.16
activemq,NetworkRouteTest.java,easymock,reset,2,1.16
activemq,NetworkRouteTest.java,easymock,getCurrentArguments,3,1.7399999999999998
activemq,NetworkRouteTest.java,easymock,replay,4,2.33
activemq,NetworkRouteTest.java,easymock,expect,4,2.33
activemq,NetworkRouteTest.java,easymock,verify,4,2.33
activemq,NetworkRouteTest.java,easymock,createMock,2,1.16
activemq,CustomBridgeFactoryTest.java,mockito,any,5,10.0
activemq,CustomBridgeFactoryTest.java,mockito,verifyNoMoreInteractions,4,8.0
activemq,CustomBridgeFactoryTest.java,mockito,verify,4,8.0
activemq,CustomBridgeFactoryTest.java,mockito,mock,1,2.0
activemq,JDBCIOExceptionHandlerMockeryTest.java,jmock,then,2,2.86
activemq,JDBCIOExceptionHandlerMockeryTest.java,jmock,allowing,11,15.709999999999999
activemq,JDBCIOExceptionHandlerMockeryTest.java,jmock,checking,1,1.43
activemq,JDBCIOExceptionHandlerMockeryTest.java,jmock,mock,3,4.29
activemq,JDBCIOExceptionHandlerMockeryTest.java,jmock,with,3,4.29
activemq,JDBCIOExceptionHandlerMockeryTest.java,jmock,any,1,1.43
activemq,JDBCIOExceptionHandlerMockeryTest.java,jmock,startsAs,2,2.86
activemq,JDBCIOExceptionHandlerMockeryTest.java,jmock,assertIsSatisfied,1,1.43
activemq,JDBCIOExceptionHandlerMockeryTest.java,jmock,isActive,1,1.43
activemq,JDBCIOExceptionHandlerMockeryTest.java,jmock,will,6,8.57
activemq,JDBCIOExceptionHandlerMockeryTest.java,jmock,returnValue,6,8.57
activemq,JDBCIOExceptionHandlerMockeryTest.java,jmock,is,5,7.140000000000001
activemq,JDBCIOExceptionHandlerMockeryTest.java,jmock,setImposteriser,1,1.43
activemq,JDBCIOExceptionHandlerMockeryTest.java,jmock,states,2,2.86
activemq,JDBCIOExceptionHandlerMockeryTest.java,jmock,when,2,2.86
activemq,LeaseDatabaseLockerTest.java,jmock,allowing,11,6.959999999999999
activemq,LeaseDatabaseLockerTest.java,jmock,will,6,3.8
activemq,LeaseDatabaseLockerTest.java,jmock,checking,1,0.63
activemq,LeaseDatabaseLockerTest.java,jmock,mock,6,3.8
activemq,LeaseDatabaseLockerTest.java,jmock,returnValue,6,3.8
activemq,LeaseDatabaseLockerTest.java,jmock,with,1,0.63
activemq,LeaseDatabaseLockerTest.java,jmock,any,1,0.63
activemq,LeaseDatabaseLockerTest.java,jmock,setImposteriser,1,0.63
activemq,DiscoveryNetworkReconnectTest.java,jmock,allowing,22,12.64
activemq,DiscoveryNetworkReconnectTest.java,jmock,will,3,1.72
activemq,DiscoveryNetworkReconnectTest.java,jmock,equal,16,9.2
activemq,DiscoveryNetworkReconnectTest.java,jmock,of,2,1.15
activemq,DiscoveryNetworkReconnectTest.java,jmock,checking,1,0.5700000000000001
activemq,DiscoveryNetworkReconnectTest.java,jmock,mock,1,0.5700000000000001
activemq,DiscoveryNetworkReconnectTest.java,jmock,returnValue,1,0.5700000000000001
activemq,DiscoveryNetworkReconnectTest.java,jmock,with,27,15.52
activemq,DiscoveryNetworkReconnectTest.java,jmock,any,9,5.17
activemq,DiscoveryNetworkReconnectTest.java,jmock,setImposteriser,1,0.5700000000000001
activemq,DiscoveryNetworkReconnectTest.java,jmock,atLeast,2,1.15
activemq,DiscoveryNetworkReconnectTest.java,jmock,getParameter,3,1.72
activemq,ReconnectTest.java,apache,onException,1,1.52
activemq,FanoutTransportBrokerTest.java,apache,install,1,1.05
activemq,FanoutTransportBrokerTest.java,apache,getNext,1,1.05
activemq,LocalBrokerFacadeTest.java,mockito,thenReturn,4,5.800000000000001
activemq,LocalBrokerFacadeTest.java,mockito,thenReturn,12,17.39
activemq,LocalBrokerFacadeTest.java,mockito,when,16,23.189999999999998
activemq,LocalBrokerFacadeTest.java,mockito,verify,5,7.249999999999999
activemq,LocalBrokerFacadeTest.java,mockito,mock,2,2.9000000000000004
airavata,KeyCloakSecurityManagerTest.java,mockit,withSuffix,1,1.49
airavata,GatewayGroupsInitializerTest.java,mockit,withCapture,1,2.22
airavata,GatewayGroupsInitializerTest.java,mockit,withCapture,1,2.22
ambari,TransactionalLockInterceptorTest.java,easymock,expectLastCall,10,8.62
ambari,TransactionalLockInterceptorTest.java,easymock,createStrictMock,12,10.34
ambari,TransactionalLockInterceptorTest.java,easymock,createNiceMock,1,0.86
ambari,TransactionalLockInterceptorTest.java,easymock,replay,4,3.45
ambari,TransactionalLockInterceptorTest.java,easymock,expect,10,8.62
ambari,TransactionalLockInterceptorTest.java,easymock,verify,4,3.45
ambari,StateRecoveryManagerTest.java,easymock,expectLastCall,2,1.8499999999999999
ambari,StateRecoveryManagerTest.java,easymock,newCapture,15,13.889999999999999
ambari,StateRecoveryManagerTest.java,easymock,capture,2,1.8499999999999999
ambari,StateRecoveryManagerTest.java,easymock,createNiceMock,6,5.56
ambari,StateRecoveryManagerTest.java,easymock,replay,3,2.78
ambari,StateRecoveryManagerTest.java,easymock,expect,9,8.33
ambari,TestActionManager.java,easymock,createStrictMock,1,0.49
ambari,TestActionManager.java,easymock,createNiceMock,4,1.94
ambari,TestActionManager.java,easymock,replay,2,0.97
ambari,TestActionManager.java,easymock,expect,2,0.97
ambari,TestActionManager.java,easymock,verify,1,0.49
ambari,ActionManagerTestHelper.java,easymock,createMockBuilder,1,16.669999999999998
ambari,ActionManagerTestHelper.java,easymock,createNiceMock,1,16.669999999999998
ambari,TestActionScheduler.java,easymock,capture,1,0.03
ambari,TestActionScheduler.java,mockito,spy,5,0.16999999999999998
ambari,TestActionScheduler.java,mockito,anyString,103,3.49
ambari,TestActionScheduler.java,mockito,anyCollectionOf,5,0.16999999999999998
ambari,TestActionScheduler.java,mockito,anyBoolean,3,0.1
ambari,TestActionScheduler.java,mockito,eq,4,0.13999999999999999
ambari,TestActionScheduler.java,mockito,doAnswer,31,1.05
ambari,TestActionScheduler.java,mockito,anyLong,62,2.1
ambari,TestActionScheduler.java,easymock,andReturn,1,0.03
ambari,TestActionScheduler.java,easymock,replay,9,0.3
